Title,Price,Product URL,Image URL
The Derma co. Pore Minimizing Skincare Duo,Rs. 711,https://www.myntra.com/skin-care-combo/the+derma+co./the-derma-co-pore-minimizing-clay-daily-face-wash-100ml--face-serum-30ml/30368505/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30368505/2024/11/25/e108708f-0572-4e66-879a-bf9f89c40e7a1732532977482-The-Derma-co-Pore-Minimizing-Clay-Daily-Face-Wash-100ml--Fac-1.jpg"
Plum Green Tea Gel Face Wash,Rs. 280,https://www.myntra.com/face-wash-and-cleanser/plum/plum-green-tea-pore-cleansing-gel-face-wash-with-glycolic-acid-for-acne---150ml/29948694/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29948694/2024/6/12/755e8d9c-6f6a-46e3-ad8f-3084d23f0a471718175197362FaceWashandCleanser1.jpg"
The Derma co. Snail Peptide 96 Skincare Duo,Rs. 523,https://www.myntra.com/skin-care-combo/the+derma+co./the-derma-co-snail-peptide-96-hydrating-face-wash-80ml--face-serum-30ml/30368502/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30368502/2024/11/7/1cc399ee-ca15-4a61-b254-5a26d44a38a61730979945371-The-Derma-co-Snail-Peptide-96-Hydrating-Face-Wash-80ml--Face-1.jpg"
The Derma co. Face Wash + Sunscreen Stick,Rs. 936,https://www.myntra.com/skin-care-combo/the+derma+co./the-derma-co-sali-cinamide-anti-acne-face-wash-100-ml--hyaluronic-sunscreen-stick-20g/29764740/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29764740/2024/11/7/45ae1654-6005-4d38-bd39-14ecef641afd1730979970526-The-Derma-co-Sali-Cinamide-Anti-Acne-Face-Wash-100-ml--Hyalu-1.jpg"
Nat Habit Tikta Brightening Face Wash,Rs. 263,https://www.myntra.com/face-wash-and-cleanser/nat+habit/nat-habit-brightening-ubtan-face-wash-with-besan--rakth-chandan-for-glowing-skin-100g/25584294/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25584294/2024/10/3/19b74a41-d09c-4772-9768-411f2f584cee1727957205560-Nat-Habit-Tikta-Fresh-Daily-Brightening-Ubtan-Face-Wash---10-1.jpg"
The Derma co. Sali-Cinamide Skincare Combo,Rs. 636,https://www.myntra.com/skin-care-combo/the+derma+co./the-derma-co-sali-cinamide-anti-acne-face-serum-30ml--anti-acne-face-wash-100ml/28080048/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28080048/2024/3/7/ae2e78aa-3f0a-4491-959b-d0fd071885b81709787269789-The-Derma-co-Unisex-Serum-and-Gel-3741709787269478-1.jpg"
The Derma co. Kojic Acid Skincare Combo,Rs. 598,https://www.myntra.com/skin-care-combo/the+derma+co./the-derma-co-2-kojic-acid-face-serum-30ml--1-kojic-acid-face-wash-100ml/28080046/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28080046/2024/11/25/fa4a9e7c-5dd0-4777-b561-aa52cd8d65b81732532883091-The-Derma-co-2-Kojic-Acid-Face-Serum-30ml--1-Kojic-Acid-Face-1.jpg"
Minimalist Salicylic Face Wash,Rs. 284,https://www.myntra.com/face-wash-and-cleanser/minimalist/minimalist-2-salicylic-acid-face-wash-with-lha---100-ml/14669014/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14669014/2023/9/6/12adc15e-a720-48e0-a32e-4292b4f694431693992394603-Minimalist-2-Salicylic-Acid-Face-Wash-With-LHA-100-ml-181169-1.jpg"
Minimalist 6% Oat Extract Gentle Cleanser,Rs. 284,https://www.myntra.com/face-wash-and-cleanser/minimalist/minimalist-6-oat-extract-gentle-cleanser-with-hyaluronic-acid-for-sensitive-skin---120-ml/18054776/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18054776/2023/9/6/5ba8d9b2-759c-474e-8126-e14b30e6eb4f1693992497365-Minimalist-6-Oat-Extract-Gentle-Cleanser-with-Hyaluronic-Aci-1.jpg"
Minimalist ,Rs. 284,https://www.myntra.com/face-wash-and-cleanser/minimalist/minimalist-5-aquaporin-booster-face-wash-with-hyaluronic-acid---100-ml/18054778/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18054778/2023/9/6/7f76516c-bc99-4368-a859-de187c70f09d1693992504974-Minimalist-5-Aquaporin-Booster-Face-Wash-with-Hyaluronic-Aci-3.jpg"
Simple Refreshing Facial Wash 150 ml,Rs. 252,https://www.myntra.com/face-wash-and-cleanser/simple/simple-kind-to-skin-refreshing-facial-wash-150-ml/13698440/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13698440/2023/12/14/141aca60-00ef-45ed-a735-9fc197ac6e981702545540587SimpleKindToSkinRefreshingFacialWash150ml2.jpg"
Minimalist AHA Brightening Facewash 100ml,Rs. 379,https://www.myntra.com/face-wash-and-cleanser/minimalist/minimalist-7-ala--aha-brightening-face-wash-with-vitamin-b5---100-ml/18478728/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18478728/2025/2/4/bbb39e09-be20-4440-b746-a1cf46cd8ad91738644216354-Minimalist-7-ALA--AHA-Brightening-Face-Wash-with-Vitamin-B5--12.jpg"
Minimalist Cleanser- 250 ml,Rs. 569,https://www.myntra.com/face-wash-and-cleanser/minimalist/-minimalist-minimalist-salicylic-acid--lha-02-cleanser--250-ml/31777140/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/NOVEMBER/28/askSmGLO_86e371676a0f487f9bf26016ad969908.jpg"
Minimalist Skin Care Gift Box - L,Rs. 1899,https://www.myntra.com/skin-care-combo/minimalist/minimalist-x-rare-rabbit-skin-care-gift-box-for-men---l/32662980/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/FEBRUARY/7/dXkH7QJN_c12483f72bd64533ba871a9e53f41199.jpg"
Simple Moisturising Facial Wash,Rs. 227,https://www.myntra.com/face-wash-and-cleanser/simple/simple-kind-to-skin-moisturising-facial-wash-150-ml/13698456/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13698456/2023/5/19/e9081f04-cf5c-479e-8c02-99685e5d15ab1684498940422-Simple-Kind-To-Skin-Moisturising-Facial-Wash-150-ml-77416844-1.jpg"
Minimalist Skin Care Gift Box - XL,Rs. 1899,https://www.myntra.com/skin-care-combo/minimalist/minimalist-x-rare-rabbit-skin-care-gift-box-for-men---xl/32662981/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/FEBRUARY/7/1HuSiiEn_d432a46a5a7a4368bd552df79e106ca1.jpg"
Minimalist Skin Care Gift Box - M,Rs. 1899,https://www.myntra.com/skin-care-combo/minimalist/minimalist-x-rare-rabbit-skin-care-gift-box-for-men---m/32662984/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/FEBRUARY/7/BeGOEWit_4a887cbe17474410a0af99454a91eda1.jpg"
Minimalist Skin Care Gift Box - S,Rs. 1899,https://www.myntra.com/skin-care-combo/minimalist/minimalist-x-rare-rabbit-skin-care-gift-box-for-men---s/32662982/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/FEBRUARY/7/Sw0B3zcb_0b41084e34be437099c6c3335219699d.jpg"
