Product URL,Title,Price,Image URL
https://www.flipkart.com/derma-co-ceramide-ha-intense-moisturizer-dry-skin/p/itm8e45b40eb930a?pid=MSCFZ4Y24HWZJG5N&lid=LSTMSCFZ4Y24HWZJG5N0AM7RS&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_16&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCFZ4Y24HWZJG5N.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,The Derma Co Ceramide + HA Intense Moisturizer for Dry Skin  (50 g),₹279,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/n/c/i/-original-imagpuw99zzjg2y9.jpeg?q=70&crop=false
https://www.flipkart.com/derma-co-4-ceramide-barrier-repair-moisturizer-with-niacinamide-oxylance/p/itm96c7db6e4565e?pid=MSCH4FY58DRTSWGP&lid=LSTMSCH4FY58DRTSWGP76X8SH&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_15&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCH4FY58DRTSWGP.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,"The Derma Co 4% Ceramide Barrier Repair Moisturizer with, Niacinamide, and Oxylance  (100 g)",₹359,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/j/w/y/100-4-ceramide-barrier-repair-moisturizer-with-niacinamide-and-original-imah45mvvrg7rhnw.jpeg?q=70&crop=false
https://www.flipkart.com/derma-co-1-salicylic-acid-oil-free-moisturizer-face-oat-extract-active-acne/p/itm22a8e56abedb5?pid=MSCG4XX6XHEBGHEJ&lid=LSTMSCG4XX6XHEBGHEJAF4JI5&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_14&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCG4XX6XHEBGHEJ.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,The Derma Co 1% Salicylic Acid Oil-Free Moisturizer For Face with Oat Extract for Active Acne  (50 g),₹279,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/q/6/f/-original-imagpuw8t3uktaah.jpeg?q=70&crop=false
https://www.flipkart.com/dot-key-72hrs-hydrating-gel-moisturizer-probiotics-face-dry-skin/p/itm3033572e3ce5a?pid=MSCGGBVVJZPZBJBF&lid=LSTMSCGGBVVJZPZBJBFFDTQYW&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_13&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCGGBVVJZPZBJBF.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,Dot & Key 72hrs Hydrating Gel Moisturizer + Probiotics Face Moisturizer for dry skin  (15 ml),₹165,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/u/i/6/-original-imahfuemzrf2tfks.jpeg?q=70&crop=false
https://www.flipkart.com/cetaphil-optimal-hydration-replenishing-night-cream/p/itm10da57565f6ad?pid=MSCGSMXDHZHWMNSG&lid=LSTMSCGSMXDHZHWMNSGZRK378&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_12&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=en_-T0e0Yyd9FtXoZ9BuWD-mB4WsK6oBXp34UFeQ79RDsgZx69YXRqNOJ4YCPeXaW-LpH1UXTLZ_MHR2S28tp1y2aV8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,Cetaphil Optimal Hydration Replenishing Night Cream  (50 g),₹936,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/3/m/m/-original-imagu22z2gw8bzxp.jpeg?q=70&crop=false
https://www.flipkart.com/cetaphil-optimal-hydration-activation-serum/p/itm4216941a78f8c?pid=MSCGSMXDPAAKCGP2&lid=LSTMSCGSMXDPAAKCGP2VLPNOT&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_11&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=en_-T0e0Yyd9FtXoZ9BuWD-mB4WsK6oBXp34UFeQ79RDsi5v80Ok87vnkhGAdNMpxjbhLyoZ6RpOFpYh4TYUum7ofUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,Cetaphil Optimal Hydration Activation Serum  (30 ml),₹722,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/x/a/a/-original-imagu22zd328gzw4.jpeg?q=70&crop=false
https://www.flipkart.com/cetaphil-dam-daily-advance-ultra-hydrating-lotion-dry-skin/p/itmezaw3c9zyfnf2?pid=MSCEN7HAAYTZWEUQ&lid=LSTMSCEN7HAAYTZWEUQZCP3KN&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_10&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCEN7HAAYTZWEUQ.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,Cetaphil DAM Daily Advance Ultra Hydrating Lotion For Dry Skin  (100 g),₹513,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/l/k/u/-original-imagq43jpdyhyg95.jpeg?q=70&crop=false
https://www.flipkart.com/minimalist-5-marula-oil-face-moisturizer-hyaluronic-acid-vitamin-e-dry-skin/p/itm234ebee97ebba?pid=MSCGAMB3JGVKD9XA&lid=LSTMSCGAMB3JGVKD9XA2SV2SJ&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_9&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCGAMB3JGVKD9XA.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,Minimalist 5% Marula Oil Face Moisturizer with Hyaluronic Acid & Vitamin E for Dry Skin  (50 g),₹284,https://rukminim2.flixcart.com/image/416/416/l3rmzrk0/moisturizer-cream/5/o/j/50-5-marula-oil-face-moisturizer-with-hyaluronic-acid-vitamin-e-original-imagethcxwvhgfrn.jpeg?q=70&crop=false
https://www.flipkart.com/dot-key-vitamin-c-e-super-bright-body-lotion-deep-nourishing-visibly-glowing-skin/p/itmcfe2910d0c6f6?pid=MSCGSW3UXDMYZFTP&lid=LSTMSCGSW3UXDMYZFTPVFAFML&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_8&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCGSW3UXDMYZFTP.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,Dot & Key Vitamin C+E Super Bright Body Lotion for Deep Nourishing & Visibly Glowing Skin  (250 ml),₹297,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/f/z/r/250-vitamin-c-e-super-bright-body-lotion-for-glowing-skin-deep-original-imagt79msnjuzusb.jpeg?q=70&crop=false
https://www.flipkart.com/minimalist-10-vitamin-b5-oil-free-face-moisturizer-zinc-copper-ha-oily-skin/p/itma0d920488accf?pid=MSCGAMBANDF8YE5A&lid=LSTMSCGAMBANDF8YE5A8CYZLC&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&spotlightTagId=default_BestsellerId_g9b%2Fema%2F5la%2F1ke&srno=s_1_7&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCGAMBANDF8YE5A.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,"Minimalist 10% Vitamin B5 Oil Free Face Moisturizer with Zinc, Copper & HA for Oily skin  (50 g)",₹331,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/7/m/4/50-10-vitamin-b5-oil-free-face-moisturizer-with-zinc-copper-ha-original-imah3xpky9pah4dq.jpeg?q=70&crop=false
https://www.flipkart.com/cetaphil-optimal-hydration-daily-cream/p/itmacd09c9b2574b?pid=MSCGSMXDETVYRCQC&lid=LSTMSCGSMXDETVYRCQC1NHIMJ&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_6&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=en_-T0e0Yyd9FtXoZ9BuWD-mB4WsK6oBXp34UFeQ79RDsi8494iaD8lBfKHCSncKiDzG_HH4VvsdN2AKdWZsQyyivUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,Cetaphil Optimal Hydration Daily Cream  (50 g),"₹1,105",https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/y/u/r/-original-imagu22zsssf7py4.jpeg?q=70&crop=false
https://www.flipkart.com/dot-key-ceramides-hyaluronic-barrier-repair-moisturizer-probiotics-rice-water/p/itm4a54d00bad1a2?pid=MSCGHZURHXJGTZ4Y&lid=LSTMSCGHZURHXJGTZ4YOXBAZA&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&spotlightTagId=default_BestsellerId_g9b%2Fema%2F5la%2F1ke&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCGHZURHXJGTZ4Y.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,Dot & Key Ceramides & Hyaluronic Barrier Repair Moisturizer With Probiotics & Rice Water  (100 g),₹336,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/w/w/h/175-ceramides-moisturizer-with-hyaluronic-for-moisturizing-and-original-imahazxmghhqh7eh.jpeg?q=70&crop=false
https://www.flipkart.com/dot-key-vitamin-c-e-sorbet-super-bright-moisturizer-face-reduces-skin-dullness/p/itmcb3aa40f97ece?pid=MSCG6P4Z3AACKHGS&lid=LSTMSCG6P4Z3AACKHGSBVOSOJ&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_4&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCG6P4Z3AACKHGS.SEARCH&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,"Dot & Key Vitamin C + E Sorbet Super Bright Moisturizer For Face,Reduces Skin Dullness  (25 ml)",₹306,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/r/j/f/25-vitamin-c-e-moisturizer-for-face-with-hyaluronic-kakadu-plum-original-imah2ytu4y4gdzxy.jpeg?q=70&crop=false
https://www.flipkart.com/cetaphil-dam-daily-advance-ultra-hydrating-lotion/p/itmf5gzc7yd4vtgh?pid=MSCFG3GZE5FFG7HK&lid=LSTMSCFG3GZE5FFG7HKL2WERT&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&spotlightTagId=default_BestsellerId_g9b%2Fema%2F5la%2F1ke&srno=s_1_3&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=search-autosuggest&iid=c8ab0494-c467-41b6-874e-8fc5488e0a92.MSCFG3GZE5FFG7HK.SEARCH&ppt=sp&ppn=sp&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,Cetaphil DAM DAILY ADVANCE ULTRA HYDRATING LOTION  (30 g),₹228,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/g/l/r/-original-imagq43jfdvszarg.jpeg?q=70&crop=false
https://www.flipkart.com/dot-key-strawberry-dew-do-it-all-perfect-make-up-base-overnight-mask-all-skin-types/p/itm462aca86c1703?pid=MSCH4KXGUFGQVSZJ&lid=LSTMSCH4KXGUFGQVSZJWJWS0V&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=en_-T0e0Yyd9FtXoZ9BuWD-mB4WsK6oBXp34UFeQ79RDsj5oLCdJpL4jA7c6K9XB6FBOZ14pfT1nZLi41NcmMV45vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,"Dot & Key Strawberry Dew DO-IT-ALL,perfect make-up base,overnight mask for All Skin types  (80 g)",₹347,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/n/s/y/80-strawberry-dew-do-it-all-perfect-make-up-base-overnight-mask-original-imah7vf95zevk4nn.jpeg?q=70&crop=false
https://www.flipkart.com/dot-key-cica-calming-skin-renewing-night-gel-for-oily-acne-prone-sensitive/p/itm451eb895b2ac6?pid=MSCG794KYMTEXRUC&lid=LSTMSCG794KYMTEXRUCTANACQ&marketplace=FLIPKART&q=moisturizer&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_7_na_na_na&fm=organic&iid=en_-T0e0Yyd9FtXoZ9BuWD-mB4WsK6oBXp34UFeQ79RDshM2LuYp41xK1Amt4LufxiYOkViSmoXJBaz36nMI4mxUvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=koyrcnfpu80000001744465011791&qH=acc9cfaf85944a73,"Dot & Key CICA Calming Skin Renewing Night Gel,For Oily, Acne Prone And Sensitive Skin  (60 ml)",₹426,https://rukminim2.flixcart.com/image/416/416/xif0q/moisturizer-cream/2/b/y/60-cica-calming-skin-renewing-night-gel-for-oily-acne-prone-and-original-imah7p6xzaaen8g2.jpeg?q=70&crop=false
